EJERCICIO,NRO_OP,FECH_OP,LUG_EMI,CODIGO_FF,JURISDICCION,CODIGO_UE,COD_PROV,TIPO_OP,ESTADO_OP,TIPO_DOC,NRO_DOC,ANIO_DOC,NRO_CANCE,CONFIRMADO,FECH_CONFIRM,IMPORTE_TOTAL,IMPORTE_LIQUIDO,CANT_IMPRES,FECH_ANUL,MOTIVO_ANUL,CONCEPTO,OBSERVACIONES,COD_EMP,IMPORTE_BONIFICACION,IMPORTE_DEDUCCIONES,ASIENTO,ASIENTO_ANUL,MONTO_SIN_IVA,DEUDA,BLOQUEADA,RECURSO,PERCIBIDO,NO_PAGADO,PAGADO,RECO_DEU_ORDEN,RECO_DEU_EJERCICIO,RECO_DEU_COMPRA,RECO_DEU_COMPRA_EJER,F931,SICORE
2026,932,2026-02-25 00:00:00,GMADA,131,1110111000,3,685,P,C,,,,687,S,2026-02-25 00:00:00,1275000.0,1273980.0,1,,,SERV DE TORNERIA,,,0.0,1020.0,,,1275000.0,N,N,12.1.03.03,0.0,0.0,31831178.66,,,,,,S
2026,933,2026-02-25 00:00:00,GMADA,110,1110109000,13,2973,P,C,,,,717,S,2026-02-25 00:00:00,268300.0,266082.64,1,,,prods químicos,,,0.0,2217.36,,,221735.53,N,N,,,,,,,,,,S
2026,934,2026-02-25 00:00:00,GMADA,131,1110111000,3,3441,P,C,,,,688,S,2026-02-25 00:00:00,180000.0,180000.0,1,,,pan,,,0.0,0.0,,,180000.0,N,N,12.1.03.03,0.0,1275000.0,31831178.66,,,,,,S
2026,935,2026-02-25 00:00:00,GMADA,110,1110103000,3,635,P,N,,,,,S,2026-02-25 00:00:00,140000.0,140000.0,1,,,SERVS DE IMP,,,0.0,0.0,,,140000.0,N,N,,,,,,,,,,S
2026,936,2026-02-25 00:00:00,GMADA,131,1110104000,5,2770,P,C,,,,686,S,2026-02-25 00:00:00,1751500.0,1749748.5,1,,,equipo vs,,,0.0,1751.5,,,1447520.66,N,N,12.1.31.00,0.0,0.0,15701769.71,,,,,,S
2026,1189,2026-03-05 00:00:00,GMADA,110,1110105000,6,50363,P,N,,,,,S,2026-03-05 00:00:00,60019.97,60019.97,1,,,caja chica,,,0.0,0.0,,,55202.11,N,N,,,,,,,,,,S
2026,1191,2026-03-05 00:00:00,GMADA,110,1110106000,7,50015,P,N,NOTA,2,2026,,S,2026-03-05 00:00:00,87500.0,87500.0,1,,,caja chica,,,0.0,0.0,,,73876.03,N,N,,,,,,,,,,S
2026,1199,2026-03-05 00:00:00,GMADA,110,1110105000,6,3180,P,C,,,,819,S,2026-03-05 00:00:00,100000.0,100000.0,1,,,Reg.Comp. 6196/2025 DISEÑO,,,0.0,0.0,,,82644.62,N,N,,,,,,,,,,S
2026,1203,2026-03-05 00:00:00,GMADA,131,1110106000,7,3361,P,C,EXPED,118,2026,804,S,2026-03-05 00:00:00,1051196.0,1051196.0,1,,,honorarios,,,0.0,0.0,,,1051196.0,N,N,12.1.25.01,0.0,2102392.0,19648249.99,,,,,,S
2026,1204,2026-03-05 00:00:00,GMADA,131,1110106000,7,2704,P,C,,,,803,S,2026-03-05 00:00:00,1119291.68,1119291.68,1,,,HONORARIOS,,,0.0,0.0,,,1119291.68,N,N,12.1.25.01,0.0,3153588.0,19648249.99,,,,,,S
2026,1205,2026-03-05 00:00:00,GMADA,131,1110106000,7,3034,P,C,EXPED,118,2026,802,S,2026-03-05 00:00:00,1051196.0,1051196.0,1,,,honorarios,,,0.0,0.0,,,1051196.0,N,N,12.1.25.01,0.0,4272879.68,19648249.99,,,,,,S
2026,1206,2026-03-05 00:00:00,GMADA,131,1110106000,7,3440,P,C,EXPED,118,2026,801,S,2026-03-05 00:00:00,846908.96,846908.96,1,,,honorarios,,,0.0,0.0,,,846908.96,N,N,12.1.25.01,0.0,5324075.68,19648249.99,,,,,,S
2026,1207,2026-03-05 00:00:00,GMADA,110,1110106000,7,1825,P,C,EXPED,119,2026,788,S,2026-03-05 00:00:00,372382.72,372382.72,1,,,honorarios,,,0.0,0.0,,,372382.72,N,N,,,,,,,,,,S
2026,1208,2026-03-05 00:00:00,GMADA,131,1110106000,7,1825,P,C,EXPED,118,2026,800,S,2026-03-05 00:00:00,306430.56,306430.56,1,,,honorarios,,,0.0,0.0,,,306430.56,N,N,12.1.25.01,0.0,6170984.64,19648249.99,,,,,,S
2026,1209,2026-03-05 00:00:00,GMADA,131,1110106000,7,3438,P,C,EXPED,118,2026,798,S,2026-03-05 00:00:00,1051196.0,1051196.0,1,,,honorarios,,,0.0,0.0,,,1051196.0,N,N,12.1.25.01,0.0,6477415.2,19648249.99,,,,,,S
2026,1210,2026-03-05 00:00:00,GMADA,131,1110106000,7,3455,P,C,EXPED,118,2026,799,S,2026-03-06 00:00:00,1051196.0,1051196.0,1,,,honorarios,,,0.0,0.0,,,1051196.0,N,N,12.1.25.01,0.0,7528611.2,19648249.99,,,,,,S
2026,1211,2026-03-05 00:00:00,GMADA,131,1110106000,7,3453,P,C,,,,797,S,2026-03-05 00:00:00,1051196.0,1051196.0,1,,,honorarios,,,0.0,0.0,,,1051196.0,N,N,12.1.25.01,0.0,8579807.2,19648249.99,,,,,,S
2026,1212,2026-03-05 00:00:00,GMADA,131,1110106000,7,3033,P,C,,,,796,S,2026-03-05 00:00:00,1051196.0,1051196.0,1,,,SERV,,,0.0,0.0,,,1051196.0,N,N,12.1.25.01,0.0,9631003.2,19648249.99,,,,,,S
2026,1213,2026-03-05 00:00:00,GMADA,131,1110106000,7,3492,P,C,EXPED,118,2026,795,S,2026-03-05 00:00:00,272382.72,272382.72,1,,,honorarios,,,0.0,0.0,,,272382.72,N,N,12.1.25.01,0.0,10682199.2,19648249.99,,,,,,S
2026,1214,2026-03-05 00:00:00,GMADA,131,1110106000,7,3228,P,C,,,,794,S,2026-03-05 00:00:00,1051196.0,1051196.0,1,,,SERV,,,0.0,0.0,,,1051196.0,N,N,12.1.25.01,0.0,10954581.92,19648249.99,,,,,,S
2026,1284,2026-03-11 00:00:00,GMADA,110,1110108000,14,2549,P,A,,,,,N,,250593.0,248521.98,1,2026-03-11 00:00:00,ERROR,seg,,,0.0,2071.02,,,250593.0,N,N,,,,,,,,,,S
2026,1286,2026-03-11 00:00:00,GMADA,110,1110108000,14,2549,P,C,,,,900,S,2026-03-11 00:00:00,250593.0,250593.0,1,,,seg,,,0.0,0.0,,,250593.0,N,N,,,,,,,,,,S
2026,1290,2026-03-11 00:00:00,GMADA,110,1110103000,3,1066,P,C,EXPED,363,2026,874,S,2026-03-11 00:00:00,7954200.0,7468820.43,1,,,estabilizado,,,0.0,485379.57,,,6573719.0,N,N,,,,,,,,,,S
2026,1149,2026-03-03 00:00:00,GMADA,110,1110102000,2,50002,P,C,,,,728,S,2026-03-03 00:00:00,35151.65,35151.65,1,,,linea 2267-511970,,,0.0,0.0,,,29050.95,N,N,,,,,,,,,,S
2026,1150,2026-03-03 00:00:00,GMADA,110,1110118000,25,822,P,C,,,,731,S,2026-03-03 00:00:00,424136.94,420631.68,1,,,rep,,,0.0,3505.26,,,350526.39,N,N,,,,,,,,,,S
2026,1151,2026-03-03 00:00:00,GMADA,110,1110102000,2,50087,P,A,,,,,S,2026-03-03 00:00:00,4759832.56,4759832.56,1,2026-03-03 00:00:00,ERROR,prestamo,,,0.0,0.0,,,3933745.92,N,N,,,,,,,,,,S
2026,1152,2026-03-03 00:00:00,GMADA,,1110105000,6,51082,N,C,,,,729,S,2026-03-03 00:00:00,10113.74,10113.74,2,,,fact 00002-00000348,,,0.0,0.0,9675,,10113.74,N,N,,,,,,,,,,S
2026,1154,2026-03-03 00:00:00,GMADA,110,1110105000,6,50020,P,A,,,,,N,,138100.0,138100.0,0,2026-03-03 00:00:00,ERROR,caja chica cultura,,,0.0,0.0,,,135930.57,N,N,,,,,,,,,,S
2026,1155,2026-03-03 00:00:00,GMADA,110,1110105000,6,360,P,C,,,,744,S,2026-03-03 00:00:00,140000.0,140000.0,1,,,trabajos de elect,,,0.0,0.0,,,140000.0,N,N,,,,,,,,,,S
2026,1159,2026-03-03 00:00:00,GMADA,110,1110105000,6,3324,P,C,,,,756,S,2026-03-03 00:00:00,164735.0,164735.0,1,,,picada,,,0.0,0.0,,,136144.62,N,N,,,,,,,,,,S
2026,1411,2026-03-16 00:00:00,GMADA,132,1110102000,2,50023,P,C,,,,920,S,2026-03-16 00:00:00,73533.91,73533.91,1,,,periodo 01/26,,,0.0,0.0,,,60771.81,N,N,11.4.07.00,0.0,0.0,1394473.77,,,,,,S
2026,1412,2026-03-16 00:00:00,GMADA,110,1110102000,2,50023,P,N,,,,,S,2026-03-16 00:00:00,110525.1,110525.1,1,,,periodo 02/26,,,0.0,0.0,,,91343.03,N,N,,,,,,,,,,S
2026,1413,2026-03-16 00:00:00,GMADA,,1110117000,24,2482,N,C,EXPED,2082,2016,922,S,2026-03-16 00:00:00,2017540.0,2017540.0,1,,,honorarios y gastos juicio Mabel Vieytes,,,0.0,0.0,11410,,2017540.0,N,N,,,,,,,,,,S
2026,1414,2026-03-16 00:00:00,GMADA,110,1110106000,7,50023,P,N,,,,,S,2026-03-16 00:00:00,59089.65,59089.65,1,,,periodo 02/26,,,0.0,0.0,,,48834.41,N,N,,,,,,,,,,S
2026,1415,2026-03-16 00:00:00,GMADA,110,1110105000,6,50023,P,N,,,,,S,2026-03-16 00:00:00,141053.32,141053.32,1,,,periodo 2/26,,,0.0,0.0,,,116572.97,N,N,,,,,,,,,,S
2026,1418,2026-03-16 00:00:00,GMADA,132,1110102000,2,50036,P,C,,,,941,S,2026-03-16 00:00:00,122860.0,122860.0,1,,,casa del estudiante,,,0.0,0.0,,,101537.19,N,N,11.4.07.00,0.0,73533.91,1394473.77,,,,,,S
2026,1419,2026-03-16 00:00:00,GMADA,132,1110105000,6,50023,P,C,,,,937,S,2026-03-16 00:00:00,24444.19,24444.19,1,,,periodo 02/26,,,0.0,0.0,,,20201.8,N,N,11.4.07.00,0.0,1497315.61,23772566.61,,,,,,S
2026,1420,2026-03-16 00:00:00,GMADA,110,1110200000,8,50023,P,N,,,,,S,2026-03-16 00:00:00,23386.49,23386.49,1,,,periodo 02/26,,,0.0,0.0,,,19327.67,N,N,,,,,,,,,,S
2026,1423,2026-03-16 00:00:00,GMADA,131,1110111000,3,50070,P,N,,,,,S,2026-03-16 00:00:00,120487.04,120487.04,1,,,seg feb/26,,,0.0,0.0,,,99576.07,N,N,12.1.03.03,0.0,2740104.15,74458643.14,,,,,,S
2026,1425,2026-03-16 00:00:00,GMADA,131,1110104000,5,2538,P,C,,,,924,S,2026-03-16 00:00:00,156000.0,156000.0,1,,,carga gas aireacond,,,0.0,0.0,,,156000.0,N,N,12.1.28.00,0.0,3290379.34,99497225.42,,,,,,S
2026,1426,2026-03-16 00:00:00,GMADA,110,1110102000,2,50070,P,N,,,,,N,,16858033.1,16858033.1,1,,,seg feb/26,,,0.0,0.0,,,13932258.76,N,N,,,,,,,,,,S
2026,1430,2026-03-16 00:00:00,GMADA,110,1110104000,5,50023,P,A,,,,,S,2026-03-16 00:00:00,589340.67,589340.67,2,2026-03-17 00:00:00,ERROR,periodo 02/26,,,0.0,0.0,,,487058.38,N,N,,,,,,,,,,S
2026,1431,2026-03-16 00:00:00,GMADA,110,1110104000,5,50023,P,A,,,,,S,2026-03-16 00:00:00,27863.42,27863.42,1,2026-03-17 00:00:00,ERROR,periodo 02/26,,,0.0,0.0,,,23027.61,N,N,,,,,,,,,,S
2026,1435,2026-03-16 00:00:00,GMADA,110,1110103000,3,50023,P,N,,,,,S,2026-03-16 00:00:00,42011.79,42011.79,1,,,periodo 02/26,,,0.0,0.0,,,34720.48,N,N,,,,,,,,,,S
2026,1436,2026-03-16 00:00:00,GMADA,110,1110105000,6,3563,P,N,,,,,S,2026-03-16 00:00:00,500000.0,500000.0,1,,,serv de luces,,,0.0,0.0,,,500000.0,N,N,,,,,,,,,,S
2026,1437,2026-03-16 00:00:00,GMADA,131,1110104000,5,2627,P,N,,,,,S,2026-03-16 00:00:00,36000.0,34560.0,1,,,pastas,,,0.0,1440.0,,,29752.06,N,N,12.1.28.00,0.0,4931387.34,99653225.42,,,,,,S
2026,1216,2026-03-06 00:00:00,GMADA,131,1110106000,7,2812,P,C,,,,793,S,2026-03-06 00:00:00,1187387.66,1187387.66,1,,,SERV,,,0.0,0.0,,,1187387.66,N,N,12.1.25.01,0.0,12005777.92,19648249.99,,,,,,S
2026,1217,2026-03-06 00:00:00,GMADA,131,1110106000,7,3240,P,C,EXPED,118,2026,792,S,2026-03-06 00:00:00,1051196.0,1051196.0,1,,,honorarios,,,0.0,0.0,,,1051196.0,N,N,12.1.25.01,0.0,13193165.58,19648249.99,,,,,,S
2026,1219,2026-03-06 00:00:00,GMADA,131,1110106000,7,2032,P,C,,,,791,S,2026-03-06 00:00:00,2237644.16,2237644.16,2,,,honorarios,,,0.0,0.0,,,2237644.16,N,N,12.1.25.01,0.0,14244361.58,19648249.99,,,,,,S
2026,1220,2026-03-06 00:00:00,GMADA,131,1110106000,7,1864,P,C,,,,790,S,2026-03-06 00:00:00,927899.68,927899.68,1,,,honorarios,,,0.0,0.0,,,927899.68,N,N,12.1.25.01,0.0,16482005.74,19648249.99,,,,,,S
2026,1221,2026-03-06 00:00:00,GMADA,131,1110106000,7,3338,P,C,EXPED,118,2026,789,S,2026-03-06 00:00:00,306430.56,306430.56,1,,,honorarios,,,0.0,0.0,,,306430.56,N,N,12.1.25.01,0.0,17409905.42,19648249.99,,,,,,S
2026,1225,2026-03-06 00:00:00,GMADA,110,1110108000,14,789,P,C,,,,877,S,2026-03-06 00:00:00,1478887.92,1478887.92,1,,,gtos 12-25,,,0.0,0.0,,,1478887.92,N,N,,,,,,,,,,S
2026,1227,2026-03-06 00:00:00,GMADA,110,1110102000,2,50219,P,N,,,,,S,2026-03-06 00:00:00,159690.18,159690.18,1,,,gtos dic/25,,,0.0,0.0,,,154187.22,N,N,,,,,,,,,,S
2026,1228,2026-03-06 00:00:00,GMADA,132,1110106000,7,90,P,C,,,,848,S,2026-03-06 00:00:00,8011800.0,7813231.95,1,,,Alimentos,,,0.0,198568.05,,,6621322.31,N,N,17.5.01.16,0.0,0.0,4484800.0,,,,,,S
2026,1231,2026-03-06 00:00:00,GMADA,132,1110106000,7,90,P,C,,,,848,S,2026-03-06 00:00:00,96077940.0,93336939.68,1,,,alimentos,,,0.0,2741000.32,,,79403256.18,N,N,17.5.01.16,0.0,8011800.0,4484800.0,,,,,,S
2026,1268,2026-03-11 00:00:00,GMADA,132,1110106000,7,68,P,C,,,,862,S,2026-03-11 00:00:00,990000.0,990000.0,1,,,destape de pozos,,,0.0,0.0,,,990000.0,N,N,17.5.01.16,0.0,0.0,108574540.0,,,,,,S
2026,1269,2026-03-11 00:00:00,GMADA,110,1110105000,6,3169,P,C,,,,859,S,2026-03-11 00:00:00,210000.0,210000.0,1,,,alojam,,,0.0,0.0,,,210000.0,N,N,,,,,,,,,,S
2026,1270,2026-03-11 00:00:00,GMADA,110,1110105000,6,3169,P,C,,,,859,S,2026-03-11 00:00:00,1456000.0,1456000.0,1,,,alojam,,,0.0,0.0,,,1456000.0,N,N,,,,,,,,,,S
2026,1271,2026-03-11 00:00:00,GMADA,131,1110104000,5,2627,P,N,,,,,S,2026-03-11 00:00:00,24100.0,22936.83,1,,,alimentos,,,0.0,1163.17,,,19917.35,N,N,12.1.31.00,0.0,1495600.0,31284033.05,,,,,,S
2026,1272,2026-03-11 00:00:00,GMADA,131,1110104000,5,2627,P,N,,,,,S,2026-03-11 00:00:00,33000.0,31407.27,1,,,Alimentos (pastas),,,0.0,1592.73,,,27272.72,N,N,12.1.28.00,0.0,2879679.34,96786725.42,,,,,,S
2026,1273,2026-03-11 00:00:00,GMADA,131,1110106000,7,3454,P,C,,,,858,S,2026-03-11 00:00:00,710717.6,710717.6,1,,,SERV TEC,,,0.0,0.0,,,710717.6,N,N,12.1.25.01,0.0,0.0,38585781.97,,,,,,S
2026,1274,2026-03-11 00:00:00,GMADA,131,1110104000,5,2627,P,N,,,,,N,,30000.0,28552.07,1,,,Alimentos (pastas),,,0.0,1447.93,,,24793.38,N,N,12.1.28.00,0.0,2912679.34,96786725.42,,,,,,S
2026,1275,2026-03-11 00:00:00,GMADA,131,1110104000,5,2627,P,N,,,,,S,2026-03-11 00:00:00,28000.0,26648.59,1,,,Alimentos (pastas),,,0.0,1351.41,,,23140.49,N,N,12.1.28.00,0.0,2942679.34,96786725.42,,,,,,S
2026,1276,2026-03-11 00:00:00,GMADA,131,1110104000,5,2627,P,N,,,,,S,2026-03-11 00:00:00,6500.0,6186.28,1,,,empanadas,,,0.0,313.72,,,5371.9,N,N,12.1.31.00,0.0,1519700.0,31284033.05,,,,,,S
2026,1277,2026-03-11 00:00:00,GMADA,131,1110104000,5,2627,P,N,,,,,S,2026-03-11 00:00:00,26000.0,24745.12,1,,,empanadas,,,0.0,1254.88,,,21487.6,N,N,12.1.28.00,0.0,2970679.34,96786725.42,,,,,,S
2026,1278,2026-03-11 00:00:00,GMADA,131,1110104000,5,2627,P,N,,,,,S,2026-03-11 00:00:00,24100.0,22936.83,1,,,pastas,,,0.0,1163.17,,,19917.35,N,N,12.1.28.00,0.0,2996679.34,96786725.42,,,,,,S
2026,1279,2026-03-11 00:00:00,GMADA,131,1110104000,5,1810,P,C,,,,866,S,2026-03-11 00:00:00,100000.0,100000.0,1,,,Mantenimiento Aire Acondicionado,,,0.0,0.0,,,100000.0,N,N,12.1.28.00,0.0,3020779.34,96786725.42,,,,,,S
2026,1280,2026-03-11 00:00:00,GMADA,131,1110104000,5,1810,P,C,,,,866,S,2026-03-11 00:00:00,200000.0,200000.0,1,,,reparac,,,0.0,0.0,,,200000.0,N,N,12.1.28.00,0.0,3120779.34,96786725.42,,,,,,S
2026,1281,2026-03-11 00:00:00,GMADA,110,1110105000,6,41,P,N,,,,,S,2026-03-11 00:00:00,1700000.0,1700000.0,1,,,SERV,,,0.0,0.0,,,1700000.0,N,N,,,,,,,,,,S
2026,1282,2026-03-11 00:00:00,GMADA,132,1110106000,7,19,P,N,,,,,S,2026-03-11 00:00:00,12934.0,12568.51,1,,,arts de ferret,,,0.0,365.49,,,10689.25,N,N,17.5.01.21,0.0,17990.0,430096.61,,,,,,S
2026,1283,2026-03-11 00:00:00,GMADA,131,1110104000,5,2627,P,N,,,,,S,2026-03-11 00:00:00,17600.0,16750.55,1,,,pastas,,,0.0,849.45,,,14545.45,N,N,12.1.28.00,0.0,3320779.34,96786725.42,,,,,,S
2026,1285,2026-03-11 00:00:00,GMADA,131,1110104000,5,2627,P,N,,,,,S,2026-03-11 00:00:00,26000.0,24745.12,1,,,empanadas,,,0.0,1254.88,,,21487.6,N,N,12.1.28.00,0.0,3338379.34,96786725.42,,,,,,S
2026,1287,2026-03-11 00:00:00,GMADA,110,1110105000,6,3534,P,C,,,,860,S,2026-03-11 00:00:00,832000.0,832000.0,1,,,Serv tecnico,,,0.0,0.0,,,832000.0,N,N,,,,,,,,,,S
2026,1288,2026-03-11 00:00:00,GMADA,110,1110117000,24,50072,P,N,,,,,S,2026-03-11 00:00:00,47100.0,47100.0,1,,,gastos Munic/Malle S.A.,,,0.0,0.0,,,38925.62,N,N,,,,,,,,,,S
2026,1289,2026-03-11 00:00:00,GMADA,132,1110109000,13,3529,P,C,,,,870,S,2026-03-11 00:00:00,400000.0,400000.0,1,,,alq de baños,,,0.0,0.0,,,400000.0,N,N,11.4.07.00,0.0,1310198.4,15886550.46,,,,,,S
2026,1291,2026-03-11 00:00:00,GMADA,110,1110105000,6,50003,P,C,,,,887,S,2026-03-11 00:00:00,180000.0,180000.0,1,,,VIATICO JUAN IGNACIO ODRIOSOLA,,,0.0,0.0,,,180000.0,N,N,,,,,,,,,,S
2026,1292,2026-03-11 00:00:00,GMADA,132,1110106000,7,2843,P,C,,,,897,S,2026-03-13 00:00:00,2187500.0,2187500.0,1,,,frutas y verds,,,0.0,0.0,,,2187500.0,N,N,17.5.01.16,0.0,990000.0,108574540.0,,,,,,S
2026,1293,2026-03-11 00:00:00,GMADA,131,1110104000,5,2958,P,C,,,,869,S,2026-03-11 00:00:00,310500.0,301806.0,1,,,huevos,,,0.0,8694.0,,,256611.57,N,N,12.1.28.00,0.0,3364379.34,96786725.42,,,,,,S
2026,793,2026-02-19 00:00:00,GMADA,131,1110101000,1,50209,P,A,,,,,S,2026-02-19 00:00:00,514271.19,514271.19,1,2026-03-12 00:00:00,ERROR,multas,,,0.0,0.0,,,514271.19,N,N,12.6.09.00,0.0,0.0,256650.0,,,,,,S
2026,796,2026-02-19 00:00:00,GMADA,131,1110101000,1,50129,P,C,,,,780,S,2026-02-19 00:00:00,1625236.23,1625236.23,1,,,multas,,,0.0,0.0,,,1625236.23,N,N,12.6.09.00,0.0,514271.19,256650.0,,,,,,S
2026,797,2026-02-19 00:00:00,GMADA,131,1110101000,1,50100,P,C,,,,779,S,2026-02-19 00:00:00,663126.5,663126.5,1,,,multas,,,0.0,0.0,,,663126.5,N,N,12.6.09.00,0.0,2139507.42,256650.0,,,,,,S
2026,929,2026-02-25 00:00:00,GMADA,110,1110113000,20,3220,P,C,,,,680,S,2026-02-25 00:00:00,440000.0,440000.0,1,,,reparac,,,0.0,0.0,,,440000.0,N,N,,,,,,,,,,S
